139 58 | 0.851325 -0.0157285 0.164404 .
139 59 | 0.869205 -0.0405629 0.171358 .
139 60 | 0.887086 -0.0653974 0.178311 .
140 16 | 0.107101 1.03026 -0.137362 .
140 17 | 0.124982 1.00543 -0.130408 .
140 18 | 0.142862 0.980592 -0.123455 .
140 19 | 0.160743 0.955758 -0.116501 .
140 20 | 0.178624 0.930923 -0.109547 .
140 21 | 0.196505 0.906089 -0.102594 .
140 22 | 0.214386 0.881255 -0.0956402 .
140 23 | 0.232266 0.85642 -0.0886865 .
140 24 | 0.250147 0.831586 -0.0817329 .
140 25 | 0.268028 0.806751 -0.0747792 .
140 26 | 0.285909 0.781917 -0.0678256 .
140 27 | 0.30379 0.757082 -0.060872 .
140 28 | 0.32167 0.732248 -0.0539183 .
140 29 | 0.339551 0.707414 -0.0469647 .
140 30 | 0.357432 0.682579 -0.040011 .
140 31 | 0.375313 0.657745 -0.0330574 .
140 32 | 0.393194 0.63291 -0.0261038 .
140 33 | 0.411074 0.608076 -0.0191501 .
140 34 | 0.428955 0.583241 -0.0121965 .
140 35 | 0.446836 0.558407 -0.00524283 .
140 36 | 0.464717 0.533572 0.00171082 x, 0.76 0.464717 0.353185 0.353185, 0.833333 0.533572 0.444644 0.797828, 0.65 0.00171082 0.00111203 0.79894 0.79894
140 37 | 0.482597 0.508738 0.00866446 x, 0.76 0.482597 0.366774 0.366774, 0.833333 0.508738 0.423948 0.790722, 0.65 0.00866446 0.0056319 0.796354 0.796354
140 38 | 0.500478 0.483904 0.0156181 x, 0.76 0.500478 0.380364 0.380364, 0.833333 0.483904 0.403253 0.783617, 0.65 0.0156181 0.0101518 0.793768 0.793768
140 39 | 0.518359 0.459069 0.0225717 x, 0.76 0.518359 0.393953 0.393953, 0.833333 0.459069 0.382558 0.776511, 0.65 0.0225717 0.0146716 0.791182 0.791182
140 40 | 0.53624 0.434235 0.0295254 x, 0.76 0.53624 0.407542 0.407542, 0.833333 0.434235 0.361862 0.769405, 0.65 0.0295254 0.0191915 0.788596 0.788596
140 41 | 0.554121 0.4094 0.036479 x, 0.76 0.554121 0.421132 0.421132, 0.833333 0.4094 0.341167 0.762299, 0.65 0.036479 0.0237114 0.78601 0.78601
140 42 | 0.572001 0.384566 0.0434327 x, 0.76 0.572001 0.434721 0.434721, 0.833333 0.384566 0.320472 0.755193, 0.65 0.0434327 0.0282312 0.783424 0.783424
140 43 | 0.589882 0.359731 0.0503863 x, 0.76 0.589882 0.448311 0.448311, 0.833333 0.359731 0.299776 0.748087, 0.65 0.0503863 0.0327511 0.780838 0.780838
140 44 | 0.607763 0.334897 0.05734 x, 0.76 0.607763 0.4619 0.4619, 0.833333 0.334897 0.279081 0.740981, 0.65 0.05734 0.037271 0.778252 0.778252
140 45 | 0.625644 0.310063 0.0642936 x, 0.76 0.625644 0.475489 0.475489, 0.833333 0.310063 0.258385 0.733875, 0.65 0.0642936 0.0417908 0.775666 0.775666
140 46 | 0.643525 0.285228 0.0712472 x, 0.76 0.643525 0.489079 0.489079, 0.833333 0.285228 0.23769 0.726769, 0.65 0.0712472 0.0463107 0.77308 0.77308
140 47 | 0.661405 0.260394 0.0782009 x, 0.76 0.661405 0.502668 0.502668, 0.833333 0.260394 0.216995 0.719663, 0.65 0.0782009 0.0508306 0.770493 0.770493
140 48 | 0.679286 0.235559 0.0851545 x, 0.76 0.679286 0.516258 0.516258, 0.833333 0.235559 0.196299 0.712557, 0.65 0.0851545 0.0553504 0.767907 0.767907
140 49 | 0.697167 0.210725 0.0921082 x, 0.76 0.697167 0.529847 0.529847, 0.833333 0.210725 0.175604 0.705451, 0.65 0.0921082 0.0598703 0.765321 0.765321
140 50 | 0.715048 0.18589 0.0990618 x, 0.76 0.715048 0.543436 0.543436, 0.833333 0.18589 0.154909 0.698345, 0.65 0.0990618 0.0643902 0.762735 0.762735
140 51 | 0.732929 0.161056 0.106015 x, 0.76 0.732929 0.557026 0.557026, 0.833333 0.161056 0.134213 0.691239, 0.65 0.106015 0.06891 0.760149 0.760149
140 52 | 0.750809 0.136221 0.112969 x, 0.76 0.750809 0.570615 0.570615, 0.833333 0.136221 0.113518 0.684133, 0.65 0.112969 0.0734299 0.757563 0.757563
140 53 | 0.76869 0.111387 0.119923 x, 0.76 0.76869 0.584205 0.584205, 0.833333 0.111387 0.0928225 0.677027, 0.65 0.119923 0.0779498 0.754977 0.754977
140 54 | 0.786571 0.0865526 0.126876 x, 0.76 0.786571 0.597794 0.597794, 0.833333 0.0865526 0.0721272 0.669921, 0.65 0.126876 0.0824696 0.752391 0.752391
140 55 | 0.804452 0.0617182 0.13383 x, 0.76 0.804452 0.611383 0.611383, 0.833333 0.0617182 0.0514318 0.662815, 0.65 0.13383 0.0869895 0.749805 0.749805
140 56 | 0.822333 0.0368837 0.140784 x, 0.76 0.822333 0.624973 0.624973, 0.833333 0.0368837 0.0307364 0.655709, 0.65 0.140784 0.0915094 0.747219 0.747219
140 57 | 0.840213 0.0120493 0.147737 x, 0.76 0.840213 0.638562 0.638562, 0.833333 0.0120493 0.0100411 0.648603, 0.65 0.147737 0.0960292 0.744633 0.744633
140 58 | 0.858094 -0.0127851 0.154691 .
140 59 | 0.875975 -0.0376196 0.161645 .
140 60 | 0.893856 -0.062454 0.168598 .
141 16 | 0.11387 1.0332 -0.147075 .
141 17 | 0.131751 1.00837 -0.140121 .
141 18 | 0.149632 0.983536 -0.133168 .
141 19 | 0.167513 0.958701 -0.126214 .
141 20 | 0.185394 0.933867 -0.11926 .
141 21 | 0.203274 0.909032 -0.112307 .
141 22 | 0.221155 0.884198 -0.105353 .
141 23 | 0.239036 0.859364 -0.0983996 .
141 24 | 0.256917 0.834529 -0.0914459 .
141 25 | 0.274798 0.809695 -0.0844923 .
141 26 | 0.292678 0.78486 -0.0775386 .
141 27 | 0.310559 0.760026 -0.070585 .
141 28 | 0.32844 0.735191 -0.0636313 .
141 29 | 0.346321 0.710357 -0.0566777 .
141 30 | 0.364202 0.685522 -0.0497241 .
141 31 | 0.382082 0.660688 -0.0427704 .
141 32 | 0.399963 0.635854 -0.0358168 .
141 33 | 0.417844 0.611019 -0.0288631 .
141 34 | 0.435725 0.586185 -0.0219095 .
141 35 | 0.453606 0.56135 -0.0149558 .
141 36 | 0.471486 0.536516 -0.00800221 .
141 37 | 0.489367 0.511681 -0.00104857 .
141 38 | 0.507248 0.486847 0.00590508 x, 0.76 0.507248 0.385508 0.385508, 0.833333 0.486847 0.405706 0.791214, 0.65 0.00590508 0.0038383 0.795053 0.795053
141 39 | 0.525129 0.462013 0.0128587 x, 0.76 0.525129 0.399098 0.399098, 0.833333 0.462013 0.38501 0.784108, 0.65 0.0128587 0.00835817 0.792466 0.792466
141 40 | 0.54301 0.437178 0.0198124 x, 0.76 0.54301 0.412687 0.412687, 0.833333 0.437178 0.364315 0.777002, 0.65 0.0198124 0.012878 0.78988 0.78988
141 41 | 0.56089 0.412344 0.026766 x, 0.76 0.56089 0.426277 0.426277, 0.833333 0.412344 0.34362 0.769896, 0.65 0.026766 0.0173979 0.787294 0.787294
141 42 | 0.578771 0.387509 0.0337196 x, 0.76 0.578771 0.439866 0.439866, 0.833333 0.387509 0.322924 0.76279, 0.65 0.0337196 0.0219178 0.784708 0.784708
141 43 | 0.596652 0.362675 0.0406733 x, 0.76 0.596652 0.453455 0.453455, 0.833333 0.362675 0.302229 0.755684, 0.65 0.0406733 0.0264376 0.782122 0.782122
141 44 | 0.614533 0.33784 0.0476269 x, 0.76 0.614533 0.467045 0.467045, 0.833333 0.33784 0.281534 0.748578, 0.65 0.0476269 0.0309575 0.779536 0.779536
141 45 | 0.632414 0.313006 0.0545806 x, 0.76 0.632414 0.480634 0.480634, 0.833333 0.313006 0.260838 0.741473, 0.65 0.0545806 0.0354774 0.77695 0.77695
141 46 | 0.650294 0.288171 0.0615342 x, 0.76 0.650294 0.494224 0.494224, 0.833333 0.288171 0.240143 0.734367, 0.65 0.0615342 0.0399972 0.774364 0.774364
141 47 | 0.668175 0.263337 0.0684879 x, 0.76 0.668175 0.507813 0.507813, 0.833333 0.263337 0.219448 0.727261, 0.65 0.0684879 0.0445171 0.771778 0.771778
141 48 | 0.686056 0.238503 0.0754415 x, 0.76 0.686056 0.521403 0.521403, 0.833333 0.238503 0.198752 0.720155, 0.65 0.0754415 0.049037 0.769192 0.769192
141 49 | 0.703937 0.213668 0.0823951 x, 0.76 0.703937 0.534992 0.534992, 0.833333 0.213668 0.178057 0.713049, 0.65 0.0823951 0.0535568 0.766606 0.766606
141 50 | 0.721818 0.188834 0.0893488 x, 0.76 0.721818 0.548581 0.548581, 0.833333 0.188834 0.157361 0.705943, 0.65 0.0893488 0.0580767 0.764019 0.764019
141 51 | 0.739698 0.163999 0.0963024 x, 0.76 0.739698 0.562171 0.562171, 0.833333 0.163999 0.136666 0.698837, 0.65 0.0963024 0.0625966 0.761433 0.761433
141 52 | 0.757579 0.139165 0.103256 x, 0.76 0.757579 0.57576 0.57576, 0.833333 0.139165 0.115971 0.691731, 0.65 0.103256 0.0671164 0.758847 0.758847
141 53 | 0.77546 0.11433 0.11021 x, 0.76 0.77546 0.58935 0.58935, 0.833333 0.11433 0.0952753 0.684625, 0.65 0.11021 0.0716363 0.756261 0.756261
141 54 | 0.793341 0.089496 0.117163 x, 0.76 0.793341 0.602939 0.602939, 0.833333 0.089496 0.07458 0.677519, 0.65 0.117163 0.0761562 0.753675 0.753675
141 55 | 0.811221 0.0646615 0.124117 x, 0.76 0.811221 0.616528 0.616528, 0.833333 0.0646615 0.0538846 0.670413, 0.65 0.124117 0.080676 0.751089 0.751089
141 56 | 0.829102 0.0398271 0.131071 x, 0.76 0.829102 0.630118 0.630118, 0.833333 0.0398271 0.0331892 0.663307, 0.65 0.131071 0.0851959 0.748503 0.748503
141 57 | 0.846983 0.0149926 0.138024 x, 0.76 0.846983 0.643707 0.643707, 0.833333 0.0149926 0.0124939 0.656201, 0.65 0.138024 0.0897158 0.745917 0.745917
141 58 | 0.864864 -0.0098418 0.144978 .
141 59 | 0.882745 -0.0346762 0.151932 .
141 60 | 0.900625 -0.0595107 0.158885 .
142 16 | 0.12064 1.03615 -0.156788 .
142 17 | 0.138521 1.01131 -0.149834 .
142 18 | 0.156402 0.986479 -0.142881 .
142 19 | 0.174283 0.961645 -0.135927 .
142 20 | 0.192163 0.93681 -0.128974 .
142 21 | 0.210044 0.911976 -0.12202 .
142 22 | 0.227925 0.887141 -0.115066 .
142 23 | 0.245806 0.862307 -0.108113 .
142 24 | 0.263687 0.837472 -0.101159 .
142 25 | 0.281567 0.812638 -0.0942053 .
142 26 | 0.299448 0.787804 -0.0872517 .
142 27 | 0.317329 0.762969 -0.080298 .
142 28 | 0.33521 0.738135 -0.0733444 .
142 29 | 0.353091 0.7133 -0.0663907 .
142 30 | 0.370971 0.688466 -0.0594371 .
142 31 | 0.388852 0.663631 -0.0524834 .
142 32 | 0.406733 0.638797 -0.0455298 .
142 33 | 0.424614 0.613962 -0.0385762 .
142 34 | 0.442494 0.589128 -0.0316225 .
142 35 | 0.460375 0.564294 -0.0246689 .
142 36 | 0.478256 0.539459 -0.0177152 .
142 37 | 0.496137 0.514625 -0.0107616 .
142 38 | 0.514018 0.48979 -0.00380795 .
142 39 | 0.531898 0.464956 0.0031457 x, 0.76 0.531898 0.404243 0.404243, 0.833333 0.464956 0.387463 0.791706, 0.65 0.0031457 0.0020447 0.793751 0.793751
142 40 | 0.549779 0.440121 0.0100993 x, 0.76 0.549779 0.417832 0.417832, 0.833333 0.440121 0.366768 0.7846, 0.65 0.0100993 0.00656457 0.791165 0.791165
142 41 | 0.56766 0.415287 0.017053 x, 0.76 0.56766 0.431422 0.431422, 0.833333 0.415287 0.346072 0.777494, 0.65 0.017053 0.0110844 0.788579 0.788579
142 42 | 0.585541 0.390453 0.0240066 x, 0.76 0.585541 0.445011 0.445011, 0.833333 0.390453 0.325377 0.770388, 0.65 0.0240066 0.0156043 0.785992 0.785992
142 43 | 0.603422 0.365618 0.0309603 x, 0.76 0.603422 0.4586 0.4586, 0.833333 0.365618 0.304682 0.763282, 0.65 0.0309603 0.0201242 0.783406 0.783406
142 44 | 0.621302 0.340784 0.0379139 x, 0.76 0.621302 0.47219 0.47219, 0.833333 0.340784 0.283986 0.756176, 0.65 0.0379139 0.024644 0.78082 0.78082
142 45 | 0.639183 0.315949 0.0448675 x, 0.76 0.639183 0.485779 0.485779, 0.833333 0.315949 0.263291 0.74907, 0.65 0.0448675 0.0291639 0.778234 0.778234
142 46 | 0.657064 0.291115 0.0518212 x, 0.76 0.657064 0.499369 0.499369, 0.833333 0.291115 0.242596 0.741964, 0.65 0.0518212 0.0336838 0.775648 0.775648
142 47 | 0.674945 0.26628 0.0587748 x, 0.76 0.674945 0.512958 0.512958, 0.833333 0.26628 0.2219 0.734858, 0.65 0.0587748 0.0382036 0.773062 0.773062
142 48 | 0.692826 0.241446 0.0657285 x, 0.76 0.692826 0.526547 0.526547, 0.833333 0.241446 0.201205 0.727752, 0.65 0.0657285 0.0427235 0.770476 0.770476
142 49 | 0.710706 0.216611 0.0726821 x, 0.76 0.710706 0.540137 0.540137, 0.833333 0.216611 0.18051 0.720646, 0.65 0.0726821 0.0472434 0.76789 0.76789
142 50 | 0.728587 0.191777 0.0796358 x, 0.76 0.728587 0.553726 0.553726, 0.833333 0.191777 0.159814 0.71354, 0.65 0.0796358 0.0517632 0.765304 0.765304
142 51 | 0.746468 0.166943 0.0865894 x, 0.76 0.746468 0.567316 0.567316, 0.833333 0.166943 0.139119 0.706435, 0.65 0.0865894 0.0562831 0.762718 0.762718
142 52 | 0.764349 0.142108 0.093543 x, 0.76 0.764349 0.580905 0.580905, 0.833333 0.142108 0.118423 0.699329, 0.65 0.093543 0.060803 0.760132 0.760132
142 53 | 0.78223 0.117274 0.100497 x, 0.76 0.78223 0.594494 0.594494, 0.833333 0.117274 0.0977281 0.692223, 0.65 0.100497 0.0653228 0.757545 0.757545
142 54 | 0.80011 0.0924393 0.10745 x, 0.76 0.80011 0.608084 0.608084, 0.833333 0.0924393 0.0770327 0.685117, 0.65 0.10745 0.0698427 0.754959 0.754959
142 55 | 0.817991 0.0676049 0.114404 x, 0.76 0.817991 0.621673 0.621673, 0.833333 0.0676049 0.0563374 0.678011, 0.65 0.114404 0.0743626 0.752373 0.752373
142 56 | 0.835872 0.0427704 0.121358 x, 0.76 0.835872 0.635263 0.635263, 0.833333 0.0427704 0.035642 0.670905, 0.65 0.121358 0.0788825 0.749787 0.749787
142 57 | 0.853753 0.017936 0.128311 x, 0.76 0.853753 0.648852 0.648852, 0.833333 0.017936 0.0149467 0.663799, 0.65 0.128311 0.0834023 0.747201 0.747201
142 58 | 0.871634 -0.00689845 0.135265 .
142 59 | 0.889514 -0.0317329 0.142219 .
142 60 | 0.907395 -0.0565673 0.149172 .
143 16 | 0.12741 1.03909 -0.166501 .
143 17 | 0.145291 1.01426 -0.159547 .
143 18 | 0.163171 0.989422 -0.152594 .
143 19 | 0.181052 0.964588 -0.14564 .
143 20 | 0.198933 0.939753 -0.138687 .
143 21 | 0.216814 0.914919 -0.131733 .
143 22 | 0.234695 0.890085 -0.124779 .
143 23 | 0.252575 0.86525 -0.117826 .
143 24 | 0.270456 0.840416 -0.110872 .
143 25 | 0.288337 0.815581 -0.103918 .
143 26 | 0.306218 0.790747 -0.0969647 .
143 27 | 0.324099 0.765912 -0.090011 .
143 28 | 0.341979 0.741078 -0.0830574 .
143 29 | 0.35986 0.716244 -0.0761038 .
143 30 | 0.377741 0.691409 -0.0691501 .
143 31 | 0.395622 0.666575 -0.0621965 .
143 32 | 0.413503 0.64174 -0.0552428 .
143 33 | 0.431383 0.616906 -0.0482892 .
143 34 | 0.449264 0.592071 -0.0413355 .
143 35 | 0.467145 0.567237 -0.0343819 .
143 36 | 0.485026 0.542403 -0.0274283 .
143 37 | 0.502907 0.517568 -0.0204746 .
143 38 | 0.520787 0.492734 -0.013521 .
143 39 | 0.538668 0.467899 -0.00656733 .
143 40 | 0.556549 0.443065 0.000386313 x, 0.76 0.556549 0.422977 0.422977, 0.833333 0.443065 0.369221 0.792198, 0.65 0.000386313 0.000251104 0.792449 0.792449
143 41 | 0.57443 0.41823 0.00733996 x, 0.76 0.57443 0.436567 0.436567, 0.833333 0.41823 0.348525 0.785092, 0.65 0.00733996 0.00477097 0.789863 0.789863
143 42 | 0.592311 0.393396 0.0142936 x, 0.76 0.592311 0.450156 0.450156, 0.833333 0.393396 0.32783 0.777986, 0.65 0.0142936 0.00929084 0.787277 0.787277
143 43 | 0.610191 0.368561 0.0212472 x, 0.76 0.610191 0.463745 0.463745, 0.833333 0.368561 0.307135 0.77088, 0.65 0.0212472 0.0138107 0.784691 0.784691
143 44 | 0.628072 0.343727 0.0282009 x, 0.76 0.628072 0.477335 0.477335, 0.833333 0.343727 0.286439 0.763774, 0.65 0.0282009 0.0183306 0.782105 0.782105
143 45 | 0.645953 0.318893 0.0351545 x, 0.76 0.645953 0.490924 0.490924, 0.833333 0.318893 0.265744 0.756668, 0.65 0.0351545 0.0228504 0.779518 0.779518
143 46 | 0.663834 0.294058 0.0421082 x, 0.76 0.663834 0.504514 0.504514, 0.833333 0.294058 0.245048 0.749562, 0.65 0.0421082 0.0273703 0.776932 0.776932
143 47 | 0.681714 0.269224 0.0490618 x, 0.76 0.681714 0.518103 0.518103, 0.833333 0.269224 0.224353 0.742456, 0.65 0.0490618 0.0318902 0.774346 0.774346
143 48 | 0.699595 0.244389 0.0560155 x, 0.76 0.699595 0.531692 0.531692, 0.833333 0.244389 0.203658 0.73535, 0.65 0.0560155 0.03641 0.77176 0.77176
143 49 | 0.717476 0.219555 0.0629691 x, 0.76 0.717476 0.545282 0.545282, 0.833333 0.219555 0.182962 0.728244, 0.65 0.0629691 0.0409299 0.769174 0.769174
143 50 | 0.735357 0.19472 0.0699227 x, 0.76 0.735357 0.558871 0.558871, 0.833333 0.19472 0.162267 0.721138, 0.65 0.0699227 0.0454498 0.766588 0.766588
143 51 | 0.753238 0.169886 0.0768764 x, 0.76 0.753238 0.572461 0.572461, 0.833333 0.169886 0.141572 0.714032, 0.65 0.0768764 0.0499696 0.764002 0.764002
143 52 | 0.771118 0.145052 0.08383 x, 0.76 0.771118 0.58605 0.58605, 0.833333 0.145052 0.120876 0.706926, 0.65 0.08383 0.0544895 0.761416 0.761416
143 53 | 0.788999 0.120217 0.0907837 x, 0.76 0.788999 0.599639 0.599639, 0.833333 0.120217 0.100181 0.69982, 0.65 0.0907837 0.0590094 0.75883 0.75883
143 54 | 0.80688 0.0953826 0.0977373 x, 0.76 0.80688 0.613229 0.613229, 0.833333 0.0953826 0.0794855 0.692714, 0.65 0.0977373 0.0635292 0.756244 0.756244
143 55 | 0.824761 0.0705482 0.104691 x, 0.76 0.824761 0.626818 0.626818, 0.833333 0.0705482 0.0587902 0.685608, 0.65 0.104691 0.0680491 0.753658 0.753658
143 56 | 0.842642 0.0457138 0.111645 x, 0.76 0.842642 0.640408 0.640408, 0.833333 0.0457138 0.0380948 0.678502, 0.65 0.111645 0.072569 0.751071 0.751071
143 57 | 0.860522 0.0208793 0.118598 x, 0.76 0.860522 0.653997 0.653997, 0.833333 0.0208793 0.0173994 0.671396, 0.65 0.118598 0.0770889 0.748485 0.748485
143 58 | 0.878403 -0.00395511 0.125552 .
143 59 | 0.896284 -0.0287896 0.132506 .
143 60 | 0.914165 -0.053624 0.139459 .
144 16 | 0.13418 1.04203 -0.176214 .
144 17 | 0.15206 1.0172 -0.16926 .
144 18 | 0.169941 0.992366 -0.162307 .
144 19 | 0.187822 0.967531 -0.155353 .
144 20 | 0.205703 0.942697 -0.1484 .
144 21 | 0.223584 0.917862 -0.141446 .
144 22 | 0.241464 0.893028 -0.134492 .
144 23 | 0.259345 0.868194 -0.127539 .
144 24 | 0.277226 0.843359 -0.120585 .
144 25 | 0.295107 0.818525 -0.113631 .
144 26 | 0.312987 0.79369 -0.106678 .
144 27 | 0.330868 0.768856 -0.0997241 .
144 28 | 0.348749 0.744021 -0.0927704 .
144 29 | 0.36663 0.719187 -0.0858168 .
144 30 | 0.384511 0.694352 -0.0788631 .
144 31 | 0.402391 0.669518 -0.0719095 .
144 32 | 0.420272 0.644684 -0.0649558 .
144 33 | 0.438153 0.619849 -0.0580022 .
144 34 | 0.456034 0.595015 -0.0510486 .
144 35 | 0.473915 0.57018 -0.0440949 .
144 36 | 0.491795 0.545346 -0.0371413 .
144 37 | 0.509676 0.520511 -0.0301876 .
144 38 | 0.527557 0.495677 -0.023234 .
144 39 | 0.545438 0.470843 -0.0162804 .
144 40 | 0.563319 0.446008 -0.00932671 .
144 41 | 0.581199 0.421174 -0.00237307 .
144 42 | 0.59908 0.396339 0.00458057 x, 0.76 0.59908 0.455301 0.455301, 0.833333 0.396339 0.330283 0.785584, 0.65 0.00458057 0.00297737 0.788561 0.788561
144 43 | 0.616961 0.371505 0.0115342 x, 0.76 0.616961 0.46889 0.46889, 0.833333 0.371505 0.309587 0.778478, 0.65 0.0115342 0.00749724 0.785975 0.785975
144 44 | 0.634842 0.34667 0.0184879 x, 0.76 0.634842 0.48248 0.48248, 0.833333 0.34667 0.288892 0.771372, 0.65 0.0184879 0.0120171 0.783389 0.783389
144 45 | 0.652723 0.321836 0.0254415 x, 0.76 0.652723 0.496069 0.496069, 0.833333 0.321836 0.268197 0.764266, 0.65 0.0254415 0.016537 0.780803 0.780803
144 46 | 0.670603 0.297001 0.0323951 x, 0.76 0.670603 0.509659 0.509659, 0.833333 0.297001 0.247501 0.75716, 0.65 0.0323951 0.0210568 0.778217 0.778217
144 47 | 0.688484 0.272167 0.0393488 x, 0.76 0.688484 0.523248 0.523248, 0.833333 0.272167 0.226806 0.750054, 0.65 0.0393488 0.0255767 0.775631 0.775631
144 48 | 0.706365 0.247333 0.0463024 x, 0.76 0.706365 0.536837 0.536837, 0.833333 0.247333 0.20611 0.742948, 0.65 0.0463024 0.0300966 0.773044 0.773044
144 49 | 0.724246 0.222498 0.0532561 x, 0.76 0.724246 0.550427 0.550427, 0.833333 0.222498 0.185415 0.735842, 0.65 0.0532561 0.0346164 0.770458 0.770458
144 50 | 0.742127 0.197664 0.0602097 x, 0.76 0.742127 0.564016 0.564016, 0.833333 0.197664 0.16472 0.728736, 0.65 0.0602097 0.0391363 0.767872 0.767872
144 51 | 0.760007 0.172829 0.0671634 x, 0.76 0.760007 0.577606 0.577606, 0.833333 0.172829 0.144024 0.72163, 0.65 0.0671634 0.0436562 0.765286 0.765286
144 52 | 0.777888 0.147995 0.074117 x, 0.76 0.777888 0.591195 0.591195, 0.833333 0.147995 0.123329 0.714524, 0.65 0.074117 0.048176 0.7627 0.7627
144 53 | 0.795769 0.12316 0.0810706 x, 0.76 0.795769 0.604784 0.604784, 0.833333 0.12316 0.102634 0.707418, 0.65 0.0810706 0.0526959 0.760114 0.760114
144 54 | 0.81365 0.098326 0.0880243 x, 0.76 0.81365 0.618374 0.618374, 0.833333 0.098326 0.0819383 0.700312, 0.65 0.0880243 0.0572158 0.757528 0.757528
144 55 | 0.831531 0.0734915 0.0949779 x, 0.76 0.831531 0.631963 0.631963, 0.833333 0.0734915 0.0612429 0.693206, 0.65 0.0949779 0.0617357 0.754942 0.754942
144 56 | 0.849411 0.0486571 0.101932 x, 0.76 0.849411 0.645553 0.645553, 0.833333 0.0486571 0.0405476 0.6861, 0.65 0.101932 0.0662555 0.752356 0.752356
144 57 | 0.867292 0.0238227 0.108885 x, 0.76 0.867292 0.659142 0.659142, 0.833333 0.0238227 0.0198522 0.678994, 0.65 0.108885 0.0707754 0.74977 0.74977
144 58 | 0.885173 -0.00101177 0.115839 .
144 59 | 0.903054 -0.0258462 0.122792 .
144 60 | 0.920935 -0.0506806 0.129746 .
145 16 | 0.140949 1.04498 -0.185927 .
145 17 | 0.15883 1.02014 -0.178974 .
145 18 | 0.176711 0.995309 -0.17202 .
145 19 | 0.194592 0.970475 -0.165066 .
145 20 | 0.212472 0.94564 -0.158113 .
145 21 | 0.230353 0.920806 -0.151159 .
145 22 | 0.248234 0.895971 -0.144205 .
145 23 | 0.266115 0.871137 -0.137252 .
145 24 | 0.283996 0.846302 -0.130298 .
145 25 | 0.301876 0.821468 -0.123344 .
145 26 | 0.319757 0.796634 -0.116391 .
145 27 | 0.337638 0.771799 -0.109437 .
145 28 | 0.355519 0.746965 -0.102483 .
145 29 | 0.3734 0.72213 -0.0955298 .
145 30 | 0.39128 0.697296 -0.0885762 .
145 31 | 0.409161 0.672461 -0.0816225 .
145 32 | 0.427042 0.647627 -0.0746689 .
145 33 | 0.444923 0.622792 -0.0677152 .
145 34 | 0.462804 0.597958 -0.0607616 .
145 35 | 0.480684 0.573124 -0.0538079 .
145 36 | 0.498565 0.548289 -0.0468543 .
145 37 | 0.516446 0.523455 -0.0399007 .
145 38 | 0.534327 0.49862 -0.032947 .
145 39 | 0.552208 0.473786 -0.0259934 .
145 40 | 0.570088 0.448951 -0.0190397 .
145 41 | 0.587969 0.424117 -0.0120861 .
145 42 | 0.60585 0.399283 -0.00513245 .
145 43 | 0.623731 0.374448 0.00182119 x, 0.76 0.623731 0.474035 0.474035, 0.833333 0.374448 0.31204 0.786075, 0.65 0.00182119 0.00118377 0.787259 0.787259
145 44 | 0.641611 0.349614 0.00877483 x, 0.76 0.641611 0.487625 0.487625, 0.833333 0.349614 0.291345 0.778969, 0.65 0.00877483 0.00570364 0.784673 0.784673
145 45 | 0.659492 0.324779 0.0157285 x, 0.76 0.659492 0.501214 0.501214, 0.833333 0.324779 0.270649 0.771864, 0.65 0.0157285 0.0102235 0.782087 0.782087
145 46 | 0.677373 0.299945 0.0226821 x, 0.76 0.677373 0.514804 0.514804, 0.833333 0.299945 0.249954 0.764758, 0.65 0.0226821 0.0147434 0.779501 0.779501
145 47 | 0.695254 0.27511 0.0296358 x, 0.76 0.695254 0.528393 0.528393, 0.833333 0.27511 0.229259 0.757652, 0.65 0.0296358 0.0192632 0.776915 0.776915
145 48 | 0.713135 0.250276 0.0365894 x, 0.76 0.713135 0.541982 0.541982, 0.833333 0.250276 0.208563 0.750546, 0.65 0.0365894 0.0237831 0.774329 0.774329
145 49 | 0.731015 0.225442 0.043543 x, 0.76 0.731015 0.555572 0.555572, 0.833333 0.225442 0.187868 0.74344, 0.65 0.043543 0.028303 0.771743 0.771743
145 50 | 0.748896 0.200607 0.0504967 x, 0.76 0.748896 0.569161 0.569161, 0.833333 0.200607 0.167173 0.736334, 0.65 0.0504967 0.0328228 0.769157 0.769157
145 51 | 0.766777 0.175773 0.0574503 x, 0.76 0.766777 0.582751 0.582751, 0.833333 0.175773 0.146477 0.729228, 0.65 0.0574503 0.0373427 0.76657 0.76657
145 52 | 0.784658 0.150938 0.064404 x, 0.76 0.784658 0.59634 0.59634, 0.833333 0.150938 0.125782 0.722122, 0.65 0.064404 0.0418626 0.763984 0.763984
145 53 | 0.802539 0.126104 0.0713576 x, 0.76 0.802539 0.609929 0.609929, 0.833333 0.126104 0.105086 0.715016, 0.65 0.0713576 0.0463825 0.761398 0.761398
145 54 | 0.820419 0.101269 0.0783113 x, 0.76 0.820419 0.623519 0.623519, 0.833333 0.101269 0.0843911 0.70791, 0.65 0.0783113 0.0509023 0.758812 0.758812
145 55 | 0.8383 0.0764349 0.0852649 x, 0.76 0.8383 0.637108 0.637108, 0.833333 0.0764349 0.0636957 0.700804, 0.65 0.0852649 0.0554222 0.756226 0.756226
145 56 | 0.856181 0.0516004 0.0922185 x, 0.76 0.856181 0.650698 0.650698, 0.833333 0.0516004 0.0430004 0.693698, 0.65 0.0922185 0.0599421 0.75364 0.75364
